#       1571
#     file:    SofQ/NOM_9999_BaTiO3_SQ.dat
#     created: Mon Jul 25 14:47:41 2016
#     Comment: neutron, Qmax=31.414, Qdamp=0.017659, Qbroad= 0.0191822
#     
       0.000000      -0.561896       0.000000
       0.020000      -0.561896       0.000000
       0.040000      -0.561896       0.000000
       0.060000      -0.561896       0.000000
       0.080000      -0.561895       0.000000
       0.100000      -0.561895       0.000000
       0.120000      -0.561895       0.000000
       0.140000      -0.561895       0.000000
       0.160000      -0.561894       0.040979
       0.180000      -0.561894       0.017473
       0.200000      -0.561893       0.016130
       0.220000      -0.561893       0.011710
       0.240000      -0.561892       0.008850
       0.260000      -0.561892       0.007011
       0.280000      -0.561891       0.005856
       0.300000      -0.561890       0.005137
       0.320000      -0.561889       0.004635
       0.340000      -0.561889       0.004297
       0.360000      -0.561888       0.004075
       0.380000      -0.561887       0.003974
       0.400000      -0.561886       0.003958
       0.420000      -0.561885       0.003976
       0.440000      -0.561884       0.004065
       0.460000      -0.561882       0.004162
       0.480000      -0.561881       0.004226
       0.500000      -0.561880       0.004241
       0.520000      -0.551949       0.004199
       0.540000      -0.549999       0.004119
       0.560000      -0.558071       0.004028
       0.580000      -0.560203       0.003935
       0.600000      -0.554671       0.003840
       0.620000      -0.563530       0.003757
       0.640000      -0.565538       0.003665
       0.660000      -0.573905       0.003581
       0.680000      -0.573070       0.003519
       0.700000      -0.579438       0.003469
       0.720000      -0.586287       0.003442
       0.740000      -0.590942       0.003432
       0.760000      -0.597883       0.003457
       0.780000      -0.600913       0.003500
       0.800000      -0.593012       0.003567
       0.820000      -0.592206       0.003637
       0.840000      -0.596588       0.003694
       0.860000      -0.594311       0.003767
       0.880000      -0.593756       0.003838
       0.900000      -0.588311       0.003908
       0.920000      -0.594432       0.003987
       0.940000      -0.602606       0.004069
       0.960000      -0.594082       0.004150
       0.980000      -0.596699       0.004231
       1.000000      -0.594543       0.004303
       1.020000      -0.584461       0.004345
       1.040000      -0.576785       0.004326
       1.060000      -0.583105       0.004275
       1.080000      -0.581188       0.004174
       1.100000      -0.576846       0.004053
       1.120000      -0.578621       0.003930
       1.140000      -0.581886       0.003822
       1.160000      -0.587689       0.003718
       1.180000      -0.583964       0.003622
       1.200000      -0.584499       0.003526
       1.220000      -0.590887       0.003436
       1.240000      -0.589746       0.003353
       1.260000      -0.592915       0.003280
       1.280000      -0.593062       0.003216
       1.300000      -0.587792       0.003164
       1.320000      -0.578370       0.003115
       1.340000      -0.562264       0.003071
       1.360000      -0.540627       0.003037
       1.380000      -0.525116       0.003000
       1.400000      -0.543433       0.002947
       1.420000      -0.571763       0.002891
       1.440000      -0.584648       0.002846
       1.460000      -0.583327       0.002820
       1.480000      -0.574107       0.002802
       1.500000      -0.542184       0.002809
       1.520000      -0.448194       0.002866
       1.540000      -0.262287       0.002986
       1.560000      -0.118746       0.003085
       1.580000      -0.210091       0.003050
       1.600000      -0.414670       0.002937
       1.620000      -0.535140       0.002879
       1.640000      -0.580871       0.002873
       1.660000      -0.597813       0.002885
       1.680000      -0.602743       0.002904
       1.700000      -0.604887       0.002913
       1.720000      -0.606021       0.002922
       1.740000      -0.603557       0.002925
       1.760000      -0.605744       0.002930
       1.780000      -0.608731       0.002936
       1.800000      -0.606523       0.002944
       1.820000      -0.604793       0.002950
       1.840000      -0.604863       0.002960
       1.860000      -0.604127       0.002971
       1.880000      -0.607328       0.002979
       1.900000      -0.607300       0.002987
       1.920000      -0.603627       0.002997
       1.940000      -0.604179       0.003007
       1.960000      -0.596681       0.003017
       1.980000      -0.591211       0.003026
       2.000000      -0.587488       0.003032
       2.020000      -0.583151       0.003035
       2.040000      -0.567035       0.003037
       2.060000      -0.549909       0.003036
       2.080000      -0.542196       0.003028
       2.100000      -0.539249       0.003008
       2.120000      -0.511394       0.002989
       2.140000      -0.438900       0.003006
       2.160000      -0.302679       0.003064
       2.180000      -0.094983       0.003163
       2.200000       0.191194       0.003294
       2.220000       0.329545       0.003332
       2.240000       0.004924       0.003110
       2.260000      -0.337174       0.002871
       2.280000      -0.478572       0.002745
       2.300000      -0.523248       0.002683
       2.320000      -0.533404       0.002644
       2.340000      -0.541217       0.002603
       2.360000      -0.539033       0.002577
       2.380000      -0.521901       0.002561
       2.400000      -0.525571       0.002526
       2.420000      -0.534900       0.002499
       2.440000      -0.539893       0.002474
       2.460000      -0.543936       0.002444
       2.480000      -0.532838       0.002430
       2.500000      -0.509867       0.002417
       2.520000      -0.477535       0.002415
       2.540000      -0.424935       0.002426
       2.560000      -0.346989       0.002447
       2.580000      -0.196488       0.002512
       2.600000       0.070382       0.002623
       2.620000       0.608371       0.002854
       2.640000       1.719236       0.003289
       2.660000       4.126612       0.004078
       2.680000       8.865213       0.005292
       2.700000      16.183311       0.006734
       2.720000      18.551363       0.007106
       2.740000       9.707401       0.005387
       2.760000       2.767086       0.003535
       2.780000       0.517281       0.002674
       2.800000      -0.085223       0.002391
       2.820000      -0.318398       0.002266
       2.840000      -0.430998       0.002195
       2.860000      -0.485137       0.002162
       2.880000      -0.510249       0.002146
       2.900000      -0.515246       0.002152
       2.920000      -0.520049       0.002172
       2.940000      -0.518674       0.002186
       2.960000      -0.504421       0.002166
       2.980000      -0.469532       0.002148
       3.000000      -0.426718       0.002160
       3.020000      -0.342490       0.002189
       3.040000      -0.177124       0.002266
       3.060000       0.167385       0.002427
       3.080000       0.871942       0.002720
       3.100000       2.150582       0.003190
       3.120000       3.663506       0.003678
       3.140000       4.140424       0.003832
       3.160000       2.805925       0.003442
       3.180000       1.006159       0.002820
       3.200000       0.031747       0.002413
       3.220000      -0.329652       0.002246
       3.240000      -0.464575       0.002185
       3.260000      -0.528897       0.002146
       3.280000      -0.555046       0.002127
       3.300000      -0.572702       0.002113
       3.320000      -0.584109       0.002094
       3.340000      -0.590338       0.002086
       3.360000      -0.591103       0.002077
       3.380000      -0.588142       0.002073
       3.400000      -0.576370       0.002071
       3.420000      -0.553763       0.002074
       3.440000      -0.507434       0.002087
       3.460000      -0.418333       0.002124
       3.480000      -0.254319       0.002194
       3.500000      -0.129221       0.002244
       3.520000      -0.223717       0.002193
       3.540000      -0.427203       0.002086
       3.560000      -0.547007       0.002020
       3.580000      -0.589729       0.001988
       3.600000      -0.603480       0.001971
       3.620000      -0.613480       0.001956
       3.640000      -0.611855       0.001946
       3.660000      -0.613016       0.001940
       3.680000      -0.616737       0.001929
       3.700000      -0.616262       0.001920
       3.720000      -0.608756       0.001914
       3.740000      -0.597521       0.001911
       3.760000      -0.577196       0.001915
       3.780000      -0.528006       0.001927
       3.800000      -0.410038       0.001975
       3.820000      -0.150288       0.002083
       3.840000       0.086711       0.002171
       3.860000      -0.156559       0.002059
       3.880000      -0.460781       0.001913
       3.900000      -0.569335       0.001855
       3.920000      -0.598922       0.001830
       3.940000      -0.608866       0.001818
       3.960000      -0.611804       0.001809
       3.980000      -0.616482       0.001799
       4.000000      -0.624134       0.001789
       4.020000      -0.627366       0.001781
       4.040000      -0.624380       0.001780
       4.060000      -0.624565       0.001781
       4.080000      -0.622620       0.001786
       4.100000      -0.627408       0.001782
       4.120000      -0.623163       0.001781
       4.140000      -0.624273       0.001781
       4.160000      -0.616530       0.001774
       4.180000      -0.610330       0.001753
       4.200000      -0.600448       0.001736
       4.220000      -0.597723       0.001703
       4.240000      -0.585222       0.001670
       4.260000      -0.573022       0.001631
       4.280000      -0.552350       0.001593
       4.300000      -0.514025       0.001574
       4.320000      -0.452679       0.001577
       4.340000      -0.355296       0.001593
       4.360000      -0.141508       0.001661
       4.380000       0.343242       0.001824
       4.400000       1.634120       0.002198
       4.420000       5.349828       0.003023
       4.440000       6.037774       0.003154
       4.460000       1.985174       0.002291
       4.480000       0.108293       0.001754
       4.500000      -0.334241       0.001605
       4.520000      -0.484495       0.001554
       4.540000      -0.547681       0.001534
       4.560000      -0.574068       0.001526
       4.580000      -0.586754       0.001524
       4.600000      -0.589718       0.001524
       4.620000      -0.577571       0.001529
       4.640000      -0.546178       0.001547
       4.660000      -0.472730       0.001580
       4.680000      -0.300661       0.001649
       4.700000      -0.061843       0.001736
       4.720000      -0.317987       0.001647
       4.740000      -0.525771       0.001569
       4.760000      -0.575190       0.001552
       4.780000      -0.590314       0.001550
       4.800000      -0.590887       0.001553
       4.820000      -0.585930       0.001561
       4.840000      -0.581671       0.001566
       4.860000      -0.573474       0.001572
       4.880000      -0.560491       0.001581
       4.900000      -0.522108       0.001602
       4.920000      -0.421047       0.001647
       4.940000      -0.303164       0.001697
       4.960000      -0.214920       0.001737
       4.980000      -0.242291       0.001733
       5.000000      -0.413808       0.001671
       5.020000      -0.422892       0.001676
       5.040000      -0.366492       0.001708
       5.060000      -0.287754       0.001761
       5.080000      -0.131066       0.001857
       5.100000       0.157822       0.001945
       5.120000       0.713484       0.002120
       5.140000       1.887054       0.002477
       5.160000       4.824489       0.003208
       5.180000       9.832203       0.004175
       5.200000      12.502151       0.004619
       5.220000      10.543709       0.004321
       5.240000       2.568793       0.002704
       5.260000       0.594632       0.002124
       5.280000       0.001578       0.001914
       5.300000      -0.239213       0.001827
       5.320000      -0.332198       0.001796
       5.340000      -0.336375       0.001797
       5.360000      -0.274706       0.001829
       5.380000      -0.086928       0.001910
       5.400000       0.447700       0.002113
       5.420000       2.087481       0.002644
       5.440000       2.116829       0.002661
       5.460000       0.070877       0.001995
       5.480000      -0.364262       0.001825
       5.500000      -0.481919       0.001779
       5.520000      -0.536838       0.001758
       5.540000      -0.561064       0.001753
       5.560000      -0.569102       0.001754
       5.580000      -0.562235       0.001760
       5.600000      -0.542719       0.001776
       5.620000      -0.490648       0.001807
       5.640000      -0.418694       0.001846
       5.660000      -0.403925       0.001859
       5.680000      -0.507758       0.001820
       5.700000      -0.572394       0.001796
       5.720000      -0.586228       0.001795
       5.740000      -0.589513       0.001800
       5.760000      -0.582393       0.001808
       5.780000      -0.572085       0.001822
       5.800000      -0.544649       0.001840
       5.820000      -0.483753       0.001876
       5.840000      -0.328432       0.001957
       5.860000      -0.132662       0.002055
       5.880000      -0.168132       0.002048
       5.900000      -0.452365       0.001917
       5.920000      -0.554533       0.001873
       5.940000      -0.578778       0.001866
       5.960000      -0.591053       0.001868
       5.980000      -0.594433       0.001872
       6.000000      -0.591146       0.001879
       6.020000      -0.587997       0.001886
       6.040000      -0.589020       0.001894
       6.060000      -0.586787       0.001902
       6.080000      -0.583772       0.001911
       6.100000      -0.577738       0.001923
       6.120000      -0.568422       0.001934
       6.140000      -0.548638       0.001950
       6.160000      -0.524942       0.001968
       6.180000      -0.475492       0.001996
       6.200000      -0.375654       0.002051
       6.220000      -0.150678       0.002168
       6.240000       0.060894       0.002270
       6.260000       0.106129       0.002294
       6.280000       0.283428       0.002378
       6.300000       0.260686       0.002376
       6.320000      -0.281639       0.002134
       6.340000      -0.443990       0.002060
       6.360000      -0.490396       0.002041
       6.380000      -0.493109       0.002045
       6.400000      -0.462470       0.002068
       6.420000      -0.368048       0.002119
       6.440000      -0.295287       0.002163
       6.460000      -0.236599       0.002194
       6.480000      -0.306311       0.002170
       6.500000      -0.460256       0.002100
       6.520000      -0.521629       0.002075
       6.540000      -0.541040       0.002081
       6.560000      -0.533672       0.002104
       6.580000      -0.511305       0.002108
       6.600000      -0.466609       0.002126
       6.620000      -0.389478       0.002170
       6.640000      -0.315767       0.002214
       6.660000      -0.267926       0.002249
       6.680000      -0.278732       0.002250
       6.700000      -0.307395       0.002242
       6.720000      -0.234118       0.002286
       6.740000      -0.091165       0.002367
       6.760000       0.190121       0.002513
       6.780000       0.794671       0.002796
       6.800000       2.321087       0.003400
       6.820000       5.708753       0.004460
       6.840000       6.159349       0.004597
       6.860000       3.297345       0.003770
       6.880000       0.895825       0.002886
       6.900000       0.241924       0.002595
       6.920000       0.077075       0.002521
       6.940000       0.179562       0.002577
       6.960000       0.626910       0.002797
       6.980000       1.549025       0.003197
       7.000000       1.940930       0.003360
       7.020000       2.413329       0.003543
       7.040000       1.678310       0.003274
       7.060000       0.295781       0.002679
       7.080000      -0.148923       0.002460
       7.100000      -0.302522       0.002382
       7.120000      -0.341178       0.002368
       7.140000      -0.285954       0.002405
       7.160000      -0.201636       0.002459
       7.180000      -0.254954       0.002440
       7.200000      -0.306708       0.002419
       7.220000      -0.431741       0.002345
       7.240000      -0.499672       0.002309
       7.260000      -0.525393       0.002299
       7.280000      -0.531976       0.002300
       7.300000      -0.532445       0.002307
       7.320000      -0.509866       0.002322
       7.340000      -0.450437       0.002364
       7.360000      -0.420506       0.002387
       7.380000      -0.487987       0.002351
       7.400000      -0.529137       0.002334
       7.420000      -0.532717       0.002338
       7.440000      -0.534623       0.002341
       7.460000      -0.530611       0.002347
       7.480000      -0.525186       0.002360
       7.500000      -0.511276       0.002373
       7.520000      -0.487387       0.002392
       7.540000      -0.463525       0.002417
       7.560000      -0.422247       0.002448
       7.580000      -0.357850       0.002490
       7.600000      -0.247882       0.002560
       7.620000      -0.023977       0.002692
       7.640000       0.518841       0.002983
       7.660000       1.350748       0.003386
       7.680000       1.800191       0.003589
       7.700000       1.648135       0.003533
       7.720000       0.307178       0.002908
       7.740000      -0.174589       0.002653
       7.760000      -0.332113       0.002582
