#       1571
#     file:    SofQ/NOM_9999_diamond_SQ.dat
#     created: Mon Jul 25 14:47:11 2016
#     Comment: neutron, Qmax=31.414, Qdamp=0.017659, Qbroad= 0.0191822
#     
       0.000000      -0.548579       0.000000
       0.020000      -0.548579       0.000000
       0.040000      -0.548579       0.000000
       0.060000      -0.548579       0.000000
       0.080000      -0.548579       0.000000
       0.100000      -0.548578       0.000000
       0.120000      -0.548578       0.000000
       0.140000      -0.548577       0.000000
       0.160000      -0.548577       0.021040
       0.180000      -0.548576       0.008063
       0.200000      -0.548576       0.007019
       0.220000      -0.548575       0.004734
       0.240000      -0.548574       0.003358
       0.260000      -0.548573       0.002533
       0.280000      -0.548573       0.002024
       0.300000      -0.548572       0.001707
       0.320000      -0.548571       0.001485
       0.340000      -0.548570       0.001328
       0.360000      -0.548568       0.001224
       0.380000      -0.548567       0.001167
       0.400000      -0.548566       0.001142
       0.420000      -0.548565       0.001135
       0.440000      -0.548563       0.001145
       0.460000      -0.548562       0.001160
       0.480000      -0.548560       0.001166
       0.500000      -0.548559       0.001163
       0.520000      -0.505843       0.001143
       0.540000      -0.519459       0.001114
       0.560000      -0.535847       0.001081
       0.580000      -0.549928       0.001049
       0.600000      -0.556285       0.001021
       0.620000      -0.564878       0.000995
       0.640000      -0.568856       0.000971
       0.660000      -0.574247       0.000948
       0.680000      -0.580888       0.000929
       0.700000      -0.585522       0.000916
       0.720000      -0.589027       0.000910
       0.740000      -0.593198       0.000909
       0.760000      -0.599364       0.000915
       0.780000      -0.601402       0.000927
       0.800000      -0.604911       0.000942
       0.820000      -0.608603       0.000958
       0.840000      -0.610142       0.000975
       0.860000      -0.613589       0.000991
       0.880000      -0.615428       0.001009
       0.900000      -0.615482       0.001028
       0.920000      -0.616917       0.001048
       0.940000      -0.615163       0.001072
       0.960000      -0.611545       0.001095
       0.980000      -0.610386       0.001117
       1.000000      -0.609391       0.001135
       1.020000      -0.608641       0.001141
       1.040000      -0.608403       0.001133
       1.060000      -0.611628       0.001115
       1.080000      -0.613277       0.001086
       1.100000      -0.617073       0.001052
       1.120000      -0.619397       0.001019
       1.140000      -0.621309       0.000990
       1.160000      -0.624105       0.000963
       1.180000      -0.626529       0.000936
       1.200000      -0.626630       0.000912
       1.220000      -0.630323       0.000888
       1.240000      -0.634594       0.000864
       1.260000      -0.638782       0.000844
       1.280000      -0.641916       0.000826
       1.300000      -0.644325       0.000810
       1.320000      -0.646176       0.000795
       1.340000      -0.647910       0.000780
       1.360000      -0.651015       0.000766
       1.380000      -0.652417       0.000754
       1.400000      -0.654228       0.000743
       1.420000      -0.656563       0.000732
       1.440000      -0.657103       0.000723
       1.460000      -0.658099       0.000716
       1.480000      -0.659411       0.000710
       1.500000      -0.659168       0.000707
       1.520000      -0.658001       0.000706
       1.540000      -0.657794       0.000707
       1.560000      -0.657491       0.000710
       1.580000      -0.655344       0.000716
       1.600000      -0.651475       0.000724
       1.620000      -0.648579       0.000732
       1.640000      -0.647454       0.000739
       1.660000      -0.645890       0.000746
       1.680000      -0.644152       0.000753
       1.700000      -0.643869       0.000757
       1.720000      -0.644568       0.000759
       1.740000      -0.645428       0.000760
       1.760000      -0.646533       0.000760
       1.780000      -0.648386       0.000761
       1.800000      -0.650046       0.000762
       1.820000      -0.650479       0.000763
       1.840000      -0.651385       0.000765
       1.860000      -0.650628       0.000768
       1.880000      -0.650134       0.000771
       1.900000      -0.649392       0.000774
       1.920000      -0.648435       0.000776
       1.940000      -0.647616       0.000779
       1.960000      -0.647200       0.000781
       1.980000      -0.646430       0.000782
       2.000000      -0.645855       0.000783
       2.020000      -0.647466       0.000782
       2.040000      -0.647050       0.000779
       2.060000      -0.647482       0.000776
       2.080000      -0.648942       0.000771
       2.100000      -0.650286       0.000764
       2.120000      -0.653090       0.000754
       2.140000      -0.655469       0.000743
       2.160000      -0.656177       0.000734
       2.180000      -0.657169       0.000724
       2.200000      -0.658514       0.000714
       2.220000      -0.659272       0.000704
       2.240000      -0.657960       0.000698
       2.260000      -0.655813       0.000692
       2.280000      -0.660220       0.000681
       2.300000      -0.661111       0.000672
       2.320000      -0.659677       0.000665
       2.340000      -0.662698       0.000655
       2.360000      -0.665074       0.000646
       2.380000      -0.663398       0.000640
       2.400000      -0.667029       0.000631
       2.420000      -0.667273       0.000625
       2.440000      -0.666690       0.000619
       2.460000      -0.669005       0.000612
       2.480000      -0.669513       0.000606
       2.500000      -0.670046       0.000600
       2.520000      -0.670147       0.000594
       2.540000      -0.667728       0.000591
       2.560000      -0.669278       0.000585
       2.580000      -0.666690       0.000583
       2.600000      -0.667682       0.000577
       2.620000      -0.665820       0.000573
       2.640000      -0.664847       0.000569
       2.660000      -0.664490       0.000566
       2.680000      -0.661763       0.000563
       2.700000      -0.660241       0.000560
       2.720000      -0.654504       0.000560
       2.740000      -0.650535       0.000558
       2.760000      -0.642744       0.000558
       2.780000      -0.634936       0.000558
       2.800000      -0.622204       0.000560
       2.820000      -0.606163       0.000564
       2.840000      -0.582403       0.000570
       2.860000      -0.544370       0.000582
       2.880000      -0.489586       0.000601
       2.900000      -0.396118       0.000633
       2.920000      -0.237904       0.000687
       2.940000       0.057415       0.000774
       2.960000       0.622045       0.000913
       2.980000       1.781224       0.001147
       3.000000       4.244698       0.001533
       3.020000       9.047667       0.002089
       3.040000      15.092018       0.002625
       3.060000      15.073792       0.002624
       3.080000       8.156903       0.001997
       3.100000       2.878700       0.001332
       3.120000       0.744497       0.000937
       3.140000      -0.017159       0.000747
       3.160000      -0.325046       0.000655
